TotalT,Temp,LSR,CA,Size,Mass,Moisture,IsoT,HeatT,Ramp,F_A,F_Gal,F_Glu,F_X,F_M,F_R,A,Gal,Glu,X,M,R,Furf,HMF,Monomer,Acid,Acetyl,Wood,Source,ID,Yield,P,logP,Ro,logRo
45.0,403.15,8.0,0.2548965629747449,8.0,250.0,,45.0,0.0,0.0,,,,19.43,,,,,,9.545454545454543,,,,,4.446022727272727,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,39.30192298694613,15.216701108083699,2.7223935817712066,343.97218441832763,5.840560794855065
60.0,403.15,8.0,0.10195862518989794,8.0,250.0,,60.0,0.0,0.0,,,,19.43,,,,,,5.312499999999999,,,,,0.5965909090909091,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,21.87339166237776,20.288934810778265,3.0100756542229874,458.62957922443684,6.128242867306846
60.0,403.15,8.0,0.40783450075959177,8.0,250.0,,60.0,0.0,0.0,,,,19.43,,,,,,19.204545454545453,,,,,14.602272727272727,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,79.07172600945117,20.288934810778265,3.0100756542229874,458.62957922443684,6.128242867306846
30.0,423.15,8.0,0.2548965629747449,8.0,250.0,,30.0,0.0,0.0,,,,19.43,,,,,,16.363636363636363,,,,,6.519886363636362,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,67.3747251204791,59.61624405875019,4.087928088257252,889.8277370686146,6.791027890136731
45.0,423.15,8.0,0.10195862518989794,8.0,250.0,,45.0,0.0,0.0,,,,19.43,,,,,,5.795454545454548,,,,,3.4943181818181817,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,23.861881813503025,89.42436608812528,4.493393196365417,1334.741605602922,7.196492998244896
45.0,423.15,8.0,0.40783450075959177,8.0,250.0,,45.0,0.0,0.0,,,,19.43,,,,,,17.144886363636363,,,,,14.985795454545455,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,70.59140036494642,89.42436608812528,4.493393196365417,1334.741605602922,7.196492998244896
60.0,423.15,8.0,0.2548965629747449,8.0,250.0,,60.0,0.0,0.0,,,,19.43,,,,,,17.144886363636363,,,,,7.997159090909091,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,70.59140036494642,119.23248811750038,4.781075268817197,1779.6554741372292,7.4841750706966765
30.0,443.15,8.0,0.10195862518989794,8.0,250.0,,30.0,0.0,0.0,,,,19.43,,,,,,3.9204545454545463,,,,,1.7613636363636365,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,16.141861226781455,298.59022792526747,5.699072158264373,3452.8667034324726,8.146960093526562
30.0,443.15,8.0,0.40783450075959177,8.0,250.0,,30.0,0.0,0.0,,,,19.43,,,,,,15.75284090909091,,,,,12.869318181818185,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,64.85986992935011,298.59022792526747,5.699072158264373,3452.8667034324726,8.146960093526562
45.0,443.15,8.0,0.2548965629747449,8.0,250.0,,45.0,0.0,0.0,,,,19.43,,,,,,7.5994318181818175,,,,,6.1505681818181825,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,31.289477378000278,447.88534188790123,6.104537266372538,5179.300055148709,8.552425201634726
60.0,443.15,8.0,0.10195862518989794,8.0,250.0,,60.0,0.0,0.0,,,,19.43,,,,,,9.659090909090908,,,,,7.684659090909091,sulfuric,3.5,eucalyptus,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,b,39.76980302250502,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
