Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
111,155.3779584,398.15,8,0.305903946,8,142.8779584,12.5,8,18.86363636,778.139709,6.656906083,30.1797621,3.407171571,36.159061,3.587927567,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.59432617
112,204.2150357,373.65,8,0.305903946,8,194.7775357,9.4375,8,18.86363636,201.4933483,5.30575637,3.418853587,1.229305286,3.467953394,1.24356462,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.09801361
113,1.003333,463.15,3.9,0.1631338,0.38,0.67,0.333333,8.25,25.68181818,299.2314483,5.701217349,29.06092963,3.369394648,49.72543289,3.90651653,3.508,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.86725664
114,45,473.15,2.5,0,1,30,15,11.66666667,23.86363636,26393.11339,10.1808584,2592.5635,7.860402434,4645.523418,8.443659329,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.243809524
115,255.4,373.55,10,1.631338003,0.5,180,75.4,1,19.77272727,184.9481462,5.220075495,3.125459677,1.139581369,3.168050363,1.153116371,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.27586207
116,215,403.15,10,1.223503502,0.5,180,35,3,19.77272727,1375.888738,7.226855156,60.86680443,4.108687943,75.25907434,4.320936486,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.57471264
117,9,423.15,8,0.2,0.515,9,0,0,17.95454545,266.9483211,5.587055086,17.88487322,2.883955284,24.89660887,3.214731604,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.69620253
118,300,423.15,3.7,0,2,293,7,16.1,15.48,8690.650899,9.070003117,582.2519836,6.366903316,810.5229333,6.697679636,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.69767442
119,15,423.15,8,0.1,0.515,15,0,0,17.95454545,444.9138685,6.09788071,29.80812203,3.394780908,41.49434812,3.725557228,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.82936709
120,0,463.15,19,0,0.42,0,0,0,12.95454545,0,0,0,0,0,0,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.794871795
121,121.8767439,373.65,8,0.203935964,8,112.4392439,9.4375,8,18.86363636,116.3160816,4.756311327,1.973601889,0.679860243,2.001945739,0.694119577,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.9015145
122,59.87793727,463.15,6,0,0.42,59.87793727,0,0,24.88636364,26742.33118,10.19400303,2597.176897,7.862180325,4443.964703,8.399302208,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.14980903
123,30.04860981,408.15,8,0.407871928,8,16.29860981,13.75,8,18.86363636,174.8557193,5.163961173,8.721858973,2.1658324,11.1206295,2.408801897,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.24279546
124,48.7311828,433.15,6,0,5,44.7311828,4,33.75,15.1,2613.557163,7.86846747,202.6684908,5.311571594,298.1233068,5.697507182,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.80894601
125,65,403.15,10,0.815669002,0.5,30,35,3,19.77272727,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.75862069
126,90,443.15,5,0,3,60,30,4.833333333,16.93181818,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.91946309
127,120,423.15,4,0,10.35,60,60,2.083333333,20.47,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.787493894
128,19,448.15,10,0.076468969,1,5,12,12.5,18.75,807.6943241,6.694183675,72.79369407,4.287629331,115.7795834,4.75168824,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.37515521
129,415.1260689,373.65,8,0.203935964,8,405.6885689,9.4375,8,18.86363636,419.6764673,6.039484099,7.120892118,1.963033015,7.223158688,1.977292349,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.03347293
130,120,483.15,4,0,10.35,60,60,3.083333333,20.47,103981.8539,11.55197168,10040.15178,9.214347511,18804.08965,9.84182966,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.244259893
131,10.26791523,493.15,40,0,5,10.26791523,0,0,23.78409091,35053.02619,10.46461723,3239.019017,8.08302579,6329.266361,8.75293961,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.38753284
132,151.687725,373.65,8,0.203935964,8,142.250225,9.4375,8,18.86363636,147.1549274,4.99148596,2.496862332,0.915034876,2.532720978,0.92929421,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.9763132
133,103.6250133,398.15,8,0.101967982,8,91.12501332,12.5,8,18.86363636,496.2836264,6.207147591,19.24811394,2.957413079,23.06160412,3.138169075,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.14439483
134,60,383.15,10,0.305875876,0.425,60,0,0,15,118.1920287,4.772310664,2.869643067,1.054187655,3.112836555,1.135534386,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.33333333
135,237.8184587,388.15,8,0.203935964,8,226.5684587,11.25,8,18.86363636,626.4044808,6.439996298,18.00696251,2.890758489,20.20833905,3.006095344,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.35514713
136,9.4375,373.65,8,0.305903946,8,0,9.4375,8,18.86363636,0,0,0,0,0,0,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.26325415
137,93,453.15,5.666666667,0,2,78,15,2.666666667,19.31818182,17684.39056,9.78043764,1647.186823,7.406824156,2685.909907,7.895774835,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.23698356
138,50,463.15,15,0,0.177,40,10,16.5,12.16,17864.56408,9.790574369,1734.980873,7.458751668,2968.682561,7.995873551,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.64802632
139,164.6088275,398.15,8,0.305903946,8,152.1088275,12.5,8,18.86363636,828.4127242,6.719511489,32.12957603,3.469776977,38.49517751,3.650532974,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.68757976
140,675.58,373.73,10,2.039172504,0.5,600,75.58,1,19.77272727,624.0632273,6.436251689,10.62309994,2.363030869,10.78190633,2.377869389,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.57471264
141,60,398.15,16,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.51266256
142,70,403.15,8,0.405231539,0.5,68.98256944,1.017430556,103.2011467,33.20454545,527.29078,6.267752161,23.32638091,3.149584948,28.84202401,3.361833491,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.41683778
143,95,403.15,10,1.223503502,0.5,60,35,3,19.77272727,458.6295792,6.128242867,20.28893481,3.010075654,25.08635811,3.222324197,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.8045977
144,49.58950329,408.15,8,0.305903946,8,35.83950329,13.75,8,18.86363636,384.4954998,5.951932085,19.178758,2.953803312,24.45348665,3.196772809,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.85225052
145,120,403.15,8,1.215694618,0.5,118.95,1.05,100,33.20454545,909.2331408,6.812601542,40.22281326,3.694434329,49.73370496,3.906682871,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.09308693
146,30,443.15,8,0.101958625,8,30,0,0,19.43,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.14186123
147,51,423.15,8,0.2,0.515,51,0,0,17.95454545,1512.707153,7.321656141,101.3476149,4.618556339,141.0807836,4.94933266,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.01772152
148,35,483.15,3.333333333,0,1,20,15,12.33333333,23.86363636,34660.61796,10.45335939,3346.717262,8.115735222,6268.029882,8.743217371,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05968254
149,11.15862622,473.15,10,1.777185383,0.5,7.358626217,3.8,46.05263158,20.909,6473.901871,8.775534277,635.9235248,6.455078312,1139.489014,7.038335207,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.25230417
150,64.32967033,440.15,6,0,5,60.32967033,4,35.5,15.1,5665.76333,8.642196909,475.9730925,6.165361324,726.6297773,6.588417101,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.30384484
151,38.57142857,463.15,15,0,0.59,15,23.57142857,7,15,6699.21153,8.809745116,650.6178275,6.477922415,1113.25596,7.015044298,2.573478261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.8
152,60,453.15,4,0.023442288,0.42,60,0,0,25.02272727,13603.37735,9.518073376,1267.066787,7.144459892,2066.084544,7.63341057,3.439166667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.06503179
153,225.1717233,388.15,8,0.203935964,8,213.9217233,11.25,8,18.86363636,591.4394563,6.382559322,17.00183898,2.833321513,19.08033775,2.948658368,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.60638264
154,30,458.15,7.575757576,0,1,20,10,16,23.86363636,6364.202051,8.758444138,607.6831208,6.409653563,1015.31349,6.922952701,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.87301587
155,90,388.15,10,0.815669002,0.5,60,30,3,19.77272727,165.8848238,5.111293715,4.768614999,1.562055906,5.351584903,1.677392761,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.1954023
156,31.875,433.15,8,0,8,15,16.875,8,18.86363636,876.4212122,6.775846811,67.96215016,4.218950935,99.97163773,4.604886523,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.492819277
157,98.97336563,453.15,40,0,0.425,95.20547945,3.767886179,41.13712375,20.9,21585.26772,9.979766311,2010.52835,7.606152827,3278.37616,8.095103506,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.37861357
158,0,433.15,9,0.101958625,0.84,0,0,0,16.59,0,0,0,0,0,0,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.457139373
159,64.92868586,408.15,8,0.305903946,8,51.17868586,13.75,8,18.86363636,549.0582344,6.308204509,27.38719962,3.310075737,34.91949375,3.553045233,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.78775648
160,10,453.15,8,0,8,5,5,31,16.89772727,1133.61478,7.033166726,105.5888989,4.659553242,172.173712,5.148503921,2.879853118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.12777404
161,90,388.15,10,1.019586252,0.5,60,30,3,19.77272727,165.8848238,5.111293715,4.768614999,1.562055906,5.351584903,1.677392761,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.22988506
162,74.70631424,448.15,20,0.101958625,0.5,29.70631424,45,3.333333333,18.74431818,4798.724281,8.476105387,432.4864702,6.069551043,687.8769374,6.533609952,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87.41016451
163,16.52740189,388.15,8,0.407871928,8,5.277401894,11.25,8,18.86363636,14.59068139,2.680383064,0.419431631,-0.868854745,0.470707738,-0.753517891,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.34155518
164,53.40082272,473.15,40,0,0.425,49.14675768,4.254065041,41.13712375,20.9,43237.86494,10.67447189,4247.203004,8.354015929,7610.41379,8.937272824,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.52600821
165,45.45454545,473.15,8,0,8,0,45.45454545,3.3,19.886,0,0,0,0,0,0,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.98179624
166,275,403.15,10,1.019586252,0.5,240,35,3,19.77272727,1834.518317,7.514537228,81.15573924,4.396370015,100.3454325,4.608618558,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.60229885
167,50.23589188,388.15,8,0.101967982,8,38.98589188,11.25,8,18.86363636,107.7861301,4.680148987,3.09847848,1.130911178,3.47727184,1.246248032,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.79475621
168,65.72238605,448.15,20,0.101958625,0.5,20.72238605,45,3.333333333,16.59090909,3347.470719,8.11596033,301.6918061,5.709405987,479.8458447,6.173464895,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41682471
169,104.901477,448.15,20,0.101958625,0.5,59.90147697,45,3.333333333,17.38636364,9676.41659,9.177446925,872.0899577,6.770892581,1387.073609,7.23495149,2.879853118,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92307108
170,12,393.15,20,0.2,0.25,10,2,47.5,20.90909091,38.80376571,3.658517296,1.303752653,0.265246762,1.512417224,0.413709181,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.8
171,10,433.15,20,0.152937938,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.27272727
172,90,433.15,9,0.132546213,0.5,90,0,0,14.64,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.30327869
173,86,423.15,20,0,1.625,85.48090278,0.519097222,28.89632107,18.6,2535.442609,7.8381235,169.8683454,5.135023698,236.4649558,5.465800019,3.248888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.46236559
174,26.89073741,448.15,6,0,5,3.45323741,23.4375,6.4,15.02,557.8320512,6.324057933,50.27478151,3.91750359,79.96287773,4.381562499,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.146855795
175,240.1533111,438.15,8,0,5,219.1533111,21,6.666666667,17.84090909,17971.65722,9.796551197,1478.302301,7.298649614,2233.266635,7.711220651,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.33112846
176,10.31395,473.15,3,0.20261577,2.75,10,0.31395,318.5220577,15.94375124,8797.704463,9.08224611,864.1878335,6.761790145,1548.507806,7.34504704,2.879853118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.77799293
177,79.964063,463.15,6,0,0.42,79.964063,0,0,24.88636364,35713.07819,10.48327224,3468.402996,8.151449535,5934.697982,8.688571418,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.42803614
178,58.71869239,433.15,6,0,0.595,58.71869239,0,0,15.1,3430.820505,8.140554726,266.0432393,5.583658849,391.3469229,5.969594438,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.21971666
179,60,368.15,10,0.101307885,0.5125,55,5,14,16.3,39.18719888,3.668350134,0.527714773,-0.639199344,0.51408709,-0.665362593,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.08588957
180,105,418.15,8,0,8,90,15,8,18.86363636,1901.992173,7.550657128,116.7077479,4.759672928,157.8871078,5.06188027,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.380048193
181,40,433.15,9,0.132546213,0.5,40,0,0,14.64,2337.123233,7.756676064,181.2324004,5.199780188,266.591034,5.585715776,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.62295082
182,80,400.15,8,0.607847309,0.5,79.01163889,0.988361111,103.2011467,33.20454545,492.8001142,6.200103644,20.17425272,3.004407173,24.47995527,3.197854631,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.56194387
183,30,433.15,10,0.333044695,0.84,30,0,0,19.96590909,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.72
184,45,418.15,8,0,8,30,15,8,18.86363636,633.997391,6.452044839,38.90258262,3.66106064,52.62903594,3.963267981,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.238361446
185,735.29,373.44,10,1.019586252,0.5,660,75.29,1,19.77272727,673.1046747,6.511900852,11.32432067,2.426952685,11.46949009,2.439690474,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.32183908
186,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.15862197
187,70.601983,448.15,20,0.101958625,0.5,25.601983,45,3.333333333,16.99431818,4135.715271,8.327415572,372.7325836,5.920861229,592.8373852,6.384920137,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.33490992
188,70,453.15,5,0,0.177,60,10,15.5,12.16,13603.37735,9.518073376,1267.066787,7.144459892,2066.084544,7.63341057,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.86842105
189,150,388.15,10,1.019586252,0.5,120,30,3,19.77272727,331.7696475,5.804440895,9.537229999,2.255203087,10.70316981,2.370539941,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.73563218
190,201.7994859,433.15,7.69,0,5,51.79948586,150,0.4,17.84090909,3026.544546,8.015176834,234.6936291,5.458280958,345.2319624,5.844216546,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.03080858
191,70,403.15,9,0.132546213,0.5,70,0,0,14.64,535.0678424,6.282393547,23.67042395,3.164226334,29.2674178,3.376474877,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.69259409
192,71.61894913,448.15,20,0.101958625,0.5,26.61894913,45,3.333333333,16.59090909,4299.994825,8.366369098,387.5383278,5.959814754,616.3861681,6.423873663,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.59353182
193,60,443.15,4,0.045708819,0.42,60,0,0,25.02272727,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.439166667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.92988193
194,20,453.15,8,0,8,15,5,31,16.89772727,3400.844339,8.131779015,316.7666968,5.758165531,516.521136,6.247116209,2.879853118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.77202421
195,20,423.15,8,0.75,0.5,20,0,0,14.64,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.95
196,177.2289601,388.15,8,0.203935964,8,165.9789601,11.25,8,18.86363636,458.8898425,6.128810187,13.19149598,2.579572378,14.80417496,2.694909233,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.40501954
197,35.03884674,453.15,10,0,0.5,31.63884674,3.4,45.58823529,20.909,7173.252854,8.878114506,668.1421982,6.504501022,1089.475537,6.993451701,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.07886435
198,69.87110744,398.15,8,0.305903946,8,57.37110744,12.5,8,18.86363636,312.4536306,5.744456076,12.11835886,2.494721564,14.51928202,2.675477561,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.61720807
199,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.27901509
201,335,403.15,10,0.611751751,0.5,300,35,3,19.77272727,2293.147896,7.73768078,101.4446741,4.619513567,125.4317906,4.831762109,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.73563218
202,78.75,448.15,6,0,8,60,18.75,8,18.86363636,9692.331889,9.179090325,873.5243288,6.772535981,1389.355001,7.23659489,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.12289157
203,40,473.15,8,0,8,35,5,35,16.89772727,30791.96562,10.33500908,3024.657417,8.014553114,5419.777321,8.597810009,2.879853118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.91593813
204,50,393.15,4,0,4,30,20,2,19.48,116.4112971,4.757129585,3.91125796,1.363859051,4.537251672,1.51232147,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809688258
205,26.25,448.15,6,0,8,7.5,18.75,8,18.86363636,1211.541486,7.099648783,109.1905411,4.69309444,173.6693751,5.157153348,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.142554217
206,42.50196882,433.15,10,0.137136588,0.5,40.00196882,2.5,54,20.909,2337.238267,7.756725284,181.2413208,5.199829407,266.6041557,5.585764995,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0257885
207,1.253333333,443.15,3.9,0.0815669,0.38,0.92,0.333333,7.25,21.93181818,105.8879122,4.662381103,9.15676699,2.214493168,14.19796445,2.653098606,3.248888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.06735751
208,188.5259257,373.65,8,0.407871928,8,179.0884257,9.4375,8,18.86363636,185.2632872,5.221777987,3.1434688,1.145326904,3.188613673,1.159586237,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.86539605
209,95,403.15,10,1.019586252,0.5,60,35,3,19.77272727,458.6295792,6.128242867,20.28893481,3.010075654,25.08635811,3.222324197,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.32183908
210,60,433.15,4,0,4,20,40,2,19.48,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.25088669
211,44.65281733,388.15,8,0.101967982,8,33.40281733,11.25,8,18.86363636,92.35034108,4.5255894,2.654752929,0.976351591,2.979300215,1.091688446,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.94226107
212,150,388.15,10,1.223503502,0.5,120,30,3,19.77272727,331.7696475,5.804440895,9.537229999,2.255203087,10.70316981,2.370539941,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.72413793
213,585,413.15,5.666666667,0,2,570,15,0,19.31818182,8582.673731,9.057500768,477.3739515,6.168300149,627.1884293,6.441247021,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.2133158
214,20,423.15,8,0.25,0.5,20,0,0,14.64,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.4
215,165,433.15,5.666666667,0,2,150,15,1.333333333,19.31818182,8764.212122,9.078431904,679.6215016,6.521536028,999.7163773,6.907471616,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.14665021
216,32.14999678,388.15,8,0.101967982,8,20.89999678,11.25,8,18.86363636,57.7832047,4.056698157,1.661067302,0.507460349,1.86413512,0.622797203,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.12456255
217,315,433.15,5.666666667,0,2,300,15,1.333333333,19.31818182,17528.42424,9.771579085,1359.243003,7.214683209,1999.432755,7.600618797,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.47995108
