TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,none,oxalic,sulfuric,acacia,aspen,beech,birch,eucalyptus,maple,mixed,oak,paulownia,poplar,salix,vine,Yield
7.014388489,433.15,9,0.101958625,0.84,6,0,0,16.59,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54.87867331
44.65281733,388.15,8,0.101967982,8,33.40281733,11.25,8,18.86363636,92.35034108,4.5255894,2.654752929,0.976351591,2.979300215,1.091688446,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,47.50561228
64.63605442,398.15,8,0.407871928,8,52.13605442,12.5,8,18.86363636,283.9425665,5.648771987,11.0125714,2.399037475,13.19441286,2.579793472,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.80602017
2.033333333,443.15,5,0.0815669,0.38,1.7,0.333333,7.25,22.38636364,195.6624465,5.276390963,16.92011292,2.828503028,26.2353691,3.267108466,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23.22842639
159.9133216,438.15,8,0,5,129.9133216,30,4.666666667,16.70454545,10653.53597,9.273647132,876.3324685,6.775745549,1323.872704,7.188316587,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.57361508
54.80203645,373.65,8,0.203935964,8,45.36453645,9.4375,8,18.86363636,46.92867846,3.84862897,0.796265892,-0.227822114,0.807701451,-0.21356278,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39.69849438
39.92039708,463.15,6,0,0.42,39.92039708,0,0,24.88636364,17829.01229,9.788582314,1731.528135,7.456759612,2962.774665,7.993881495,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.819842327
115.717843,408.15,8,0.101967982,8,101.967843,13.75,8,18.86363636,1093.937504,6.997538855,54.56595113,3.999410083,69.57320998,4.242379579,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.66840557
45,423.15,8,0.254896563,8,45,0,0,19.43,1334.741606,7.196492998,89.42436609,4.493393196,124.4830444,4.824169517,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.88583727
140,433.15,4,0,5,90,50,2.7,17.6,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.86363636
78.13879842,408.15,8,0.203935964,8,64.38879842,13.75,8,18.86363636,690.779753,6.537821036,34.4563141,3.539692264,43.93282489,3.78266176,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.42814603
8,448.15,9,0.152937938,0.84,4,4,75,16.59090909,646.1554593,6.471040124,58.23495525,4.06448578,92.62366671,4.528544689,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36.40184353
44.17227718,398.15,8,0.305903946,8,31.67227718,12.5,8,18.86363636,172.493062,5.150357016,6.690057731,1.900622504,8.015510684,2.0813785,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.36545276
8,473.15,1.53164557,0.101307885,6,7.5,0.5,350,17.04545455,6598.278347,8.794564037,648.1408751,6.474108073,1161.380854,7.057364968,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,59.78159989
80,463.15,8,8.51E-06,0.509,80,0,0,21.375,35729.12816,10.48372155,3469.961747,8.151898849,5937.365121,8.689020732,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.807017544
109.8653549,408.15,8,0.305903946,8,96.11535492,13.75,8,18.86363636,1031.150491,6.93843044,51.43411495,3.940301667,65.58002573,4.183271164,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,62.01191101
95.63114477,388.15,8,0.101967982,8,84.38114477,11.25,8,18.86363636,233.2925221,5.452293126,6.70635321,1.903055317,7.52621434,2.018392172,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.89259665
518.6887868,373.65,8,0.101967982,8,509.2512868,9.4375,8,18.86363636,526.8099657,6.266839887,8.938687832,2.190388803,9.067060644,2.204648137,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.46323374
578.4880105,373.65,8,0.101967982,8,569.0505105,9.4375,8,18.86363636,588.6710307,6.377867506,9.988320119,2.301416422,10.13176721,2.315675756,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.26022387
75.57806373,373.65,8,0.407871928,8,66.14056373,9.4375,8,18.86363636,68.42105068,4.225680536,1.160939339,0.149229452,1.177612149,0.163488786,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.12447032
86.25573848,408.15,8,0.101967982,8,72.50573848,13.75,8,18.86363636,777.8603941,6.656547066,38.79992422,3.658418294,49.47105693,3.90138779,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.00578484
55.6438238,388.15,8,0.101967982,8,44.3938238,11.25,8,18.86363636,122.737694,4.810049509,3.528284235,1.2608117,3.959621954,1.376148555,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,57.20805831
105.7196372,408.15,8,0.407871928,8,91.96963725,13.75,8,18.86363636,986.6741554,6.894339849,49.21562115,3.896211076,62.75138018,4.139180573,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.23497725
85.74053371,408.15,8,0.305903946,8,71.99053371,13.75,8,18.86363636,772.3331435,6.64941599,38.5242232,3.651287218,49.11952993,3.894256714,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,68.18724972
134.9862312,408.15,8,0.407871928,8,121.2362312,13.75,8,18.86363636,1300.653777,7.170622323,64.87702469,4.17249355,82.72013532,4.415463047,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56.06046596
200.7142857,443.15,15,0,0.59,180,20.71428571,7,15,20717.20022,9.938719563,1791.541368,7.490831627,2777.862611,7.929437066,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.7
14.0647964,408.15,8,0.101967982,8,0.314796398,13.75,8,18.86363636,3.377217523,1.217052152,0.168456686,-1.78107662,0.214787283,-1.538107124,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27.1659696
179.9993115,428.15,8,0,5,154.9993115,25,5.2,16.70454545,6452.57293,8.772234234,467.3361405,6.147048786,668.9617068,6.505726819,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.907346359
158.1310152,398.15,8,0.203935964,8,145.6310152,12.5,8,18.86363636,793.1333639,6.675991384,30.76128356,3.426256872,36.85579511,3.607012869,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.98062012
239.6613191,438.15,8,0,5,209.6613191,30,4.666666667,16.70454545,17193.26684,9.752273124,1414.27391,7.254371541,2136.539148,7.666942578,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.46843538
143,423.15,5,0,3,113,30,4.166666667,16.93181818,3351.684476,8.117218327,224.5545193,5.414118525,312.5907559,5.744894846,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.543624161
50.71428571,443.15,15,0,0.59,30,20.71428571,7,15,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.9
4.033333333,443.15,5,0.0815669,0.38,3.7,0.333333,7.25,22.38636364,425.8535601,6.054095532,36.82612811,3.606207596,57.10050922,4.044813035,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40.20304568
180.2581937,428.15,8,0,5,160.2581937,20,6.5,17.84090909,6671.498553,8.805599784,483.1921187,6.180414336,691.6585225,6.539092369,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.221853545
252.8346356,373.65,8,0.101967982,8,243.3971356,9.4375,8,18.86363636,251.7893228,5.528592717,4.272254328,1.452141634,4.333610236,1.466400967,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67.61478682
1155,413.15,5.666666667,0,2,1140,15,0,19.31818182,17165.34746,9.750647948,954.7479029,6.86144733,1254.376859,7.134394201,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.22662943
181.1746737,373.65,8,0.203935964,8,171.7371737,9.4375,8,18.86363636,177.6585684,5.179863553,3.014435162,1.10341247,3.057726921,1.117671803,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.65375239
402.2169534,373.65,8,0.305903946,8,392.7794534,9.4375,8,18.86363636,406.3222533,6.007146572,6.894303484,1.930695489,6.993315906,1.944954822,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.06929039
443.266325,373.65,8,0.305903946,8,433.828825,9.4375,8,18.86363636,448.7869826,6.106548349,7.614826982,2.030097265,7.724187189,2.044356599,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.92072076
180,413.15,10,0,4,150,30,3.833333333,11.932,2258.59835,7.722499701,125.6247241,4.833299082,165.0495867,5.106245954,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.921890714
30,423.15,5,0,3,0,30,4.166666667,16.93181818,0,0,0,0,0,0,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.590604027
65.03890392,388.15,8,0.407871928,8,53.78890392,11.25,8,18.86363636,148.7127141,5.002016352,4.274976234,1.452778543,4.797598103,1.568115397,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.39997143
108.2000467,388.15,8,0.101967982,8,96.95004674,11.25,8,18.86363636,268.0423569,5.591145016,7.705290785,2.041907208,8.647273441,2.157244062,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.02377935
46.96969697,478.15,8,0,8,0,46.96969697,3.3,19.886,0,0,0,0,0,0,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.74675651
73.77891156,398.15,8,0.407871928,8,61.27891156,12.5,8,18.86363636,333.7362525,5.810351018,12.94379478,2.560616506,15.50825561,2.741372502,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.79948515
159.1404703,373.65,8,0.203935964,8,149.7029703,9.4375,8,18.86363636,154.8646389,5.042551438,2.627677443,0.966100354,2.665414787,0.980359688,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.47273484
49.49450549,440.15,6,0,5,45.49450549,4,35.5,15.1,4272.542839,8.359964442,358.9305288,5.883128857,547.9503239,6.306184633,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.674717568
18.56839959,373.65,8,0.305903946,8,9.130899593,9.4375,8,18.86363636,9.445727533,2.245562526,0.160271094,-1.830888557,0.162572825,-1.816629224,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24.84550667
1.533333333,463.15,5,0.1631338,0.38,1.2,0.333333,8.25,22.38636364,535.9369224,6.284016472,52.0494262,3.952193771,89.06047682,4.489315654,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,56.28426395
134,393.15,5,0.02,3,104,30,3.166666667,16.93181818,403.5591634,6.000323103,13.55902759,2.607052569,15.72913913,2.755514988,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.181208054
45.10791367,433.15,9,0.101958625,0.84,2,0,0,16.59,116.8561616,4.760943791,9.061620022,2.204047914,13.3295517,2.589983503,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66.84745763
85,443.15,5,0.15,3,55,30,4.833333333,16.93181818,6330.255623,8.753095897,547.4154179,6.305207962,848.7913532,6.7438134,1.595878788,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.44295302
60,443.15,8,0.407834501,8,60,0,0,19.43,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56.6134843
0.663333,463.15,3.9,0.1631338,0.38,0.33,0.333333,8.25,25.68181818,147.3826537,4.993032291,14.31359221,2.66120959,24.49163112,3.198331472,3.515384615,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,43.61061948
93,453.15,5.666666667,0,2,78,15,2.666666667,19.31818182,17684.39056,9.78043764,1647.186823,7.406824156,2685.909907,7.895774835,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.97328613
34.9909256,408.15,8,0.407871928,8,21.2409256,13.75,8,18.86363636,227.8781667,5.42881113,11.36663554,2.430682357,14.49279825,2.673651854,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.67075888
14.06946121,408.15,8,0.407871928,8,0.319461209,13.75,8,18.86363636,3.427262822,1.231761931,0.170952961,-1.766366841,0.217970108,-1.523397345,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56.62429006
22.45455312,513.15,40,0,0.425,17.22813036,5.226422764,41.13712375,20.9,228220.8222,12.33806896,17933.26683,9.794412749,37957.73537,10.54422859,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.121562182
94,425.15,6,0,5,90,4,31.75,15.1,3057.134747,8.025233399,211.5531031,5.354476045,297.8207527,5.696491805,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.354990601
200.2215832,388.15,8,0.407871928,8,188.9715832,11.25,8,18.86363636,522.4586296,6.258545803,15.01887877,2.709307994,16.85495786,2.824644849,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.47394642
38.61726059,408.15,8,0.203935964,8,24.86726059,13.75,8,18.86363636,266.7824304,5.586433459,13.3071926,2.588304686,16.9670662,2.831274183,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.7494721
9.629132791,493.15,40,0,0.425,4.888888889,4.740243902,41.13712375,20.9,16689.88751,9.722558277,1542.202455,7.340966839,3013.569871,8.010880659,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.2826765
38.10698428,408.15,8,0.101967982,8,24.35698428,13.75,8,18.86363636,261.3080535,5.565699993,13.03412894,2.56757122,16.61890191,2.810540717,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.14352923
40,483.15,8,8.51E-06,0.509,40,0,0,21.375,69321.23591,11.14650657,6693.434523,8.808882403,12536.05976,9.436364551,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.973099415
50.81292517,398.15,8,0.407871928,8,38.31292517,12.5,8,18.86363636,208.6592556,5.340702565,8.092745583,2.090968053,9.696102977,2.27172405,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.27335281
79.87461079,438.15,8,0,5,49.87461079,30,4.666666667,16.70454545,4089.965167,8.316291732,336.4300155,5.81839015,508.2437662,6.230961187,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.532259499
2.033333333,463.15,3.9,0.0815669,0.38,1.7,0.333333,8.25,21.93181818,759.2439734,6.632323166,73.73668712,4.300500465,126.1690088,4.837622348,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,71.58549224
159.8001052,438.15,8,0,5,139.8001052,20,7,17.84090909,11464.3012,9.346993243,943.0239316,6.84909166,1424.623287,7.261662698,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.066492051
10,350.5751497,4,0,3,0,10,3.524972278,19.9,0,0,0,0,0,0,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.269880872
45,423.15,8,0.254896563,8,45,0,0,19.43,1334.741606,7.196492998,89.42436609,4.493393196,124.4830444,4.824169517,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.06704721
203.0059844,388.15,8,0.305903946,8,191.7559844,11.25,8,18.86363636,530.1567945,6.273172801,15.24017439,2.723934993,17.10330718,2.839271847,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.53969205
6.507612206,453.15,40,0,0.425,2.739726027,3.767886179,41.13712375,20.9,621.1587833,6.431586739,57.85693093,4.057973255,94.34176,4.546923934,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.994508096
160.1898401,418.15,8,0,5,140.1898401,20,6,17.84090909,2962.66643,7.993844963,181.7915613,5.202860763,245.9352045,5.505068105,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.443739401
140.8815673,388.15,8,0.203935964,8,129.6315673,11.25,8,18.86363636,358.3984949,5.881645482,10.30271727,2.332407673,11.56223898,2.447744527,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.40666691
27.12095924,473.15,40,0,0.425,22.8668942,4.254065041,41.13712375,20.9,20117.61771,9.909351213,1976.129176,7.588895248,3540.956416,8.172152144,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.98842993
61.12750302,408.15,8,0.101967982,8,47.37750302,13.75,8,18.86363636,508.2781577,6.231028852,25.3530764,3.23290008,32.32592618,3.475869576,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.8302941
149.0491125,388.15,8,0.101967982,8,137.7991125,11.25,8,18.86363636,380.9796914,5.94274607,10.95184858,2.393508262,12.2907275,2.508845116,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.54334143
177.2289601,388.15,8,0.203935964,8,165.9789601,11.25,8,18.86363636,458.8898425,6.128810187,13.19149598,2.579572378,14.80417496,2.694909233,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,75.40501957
150,413.15,8,0,4,120,30,3.833333333,11.932,1806.87868,7.49935615,100.4997793,4.610155531,132.0396693,4.883102403,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.536372779
36.98706426,453.15,40,0,0.425,33.21917808,3.767886179,41.13712375,20.9,7531.550248,8.926856176,701.5152875,6.553242692,1143.89384,7.04219337,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.18821619
44.29850746,425.15,6,0,5,40.29850746,4,31.75,15.1,1368.866305,7.221738161,94.72527004,4.550980808,133.3525758,4.892996567,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.270998122
20.03333333,443.15,3.9,0.0815669,0.38,19.7,0.333333,7.25,21.93181818,2267.382469,7.726381348,196.0742497,5.278493412,304.0216302,5.717098851,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57.45077721
548.773843,373.65,8,0.101967982,8,539.336343,9.4375,8,18.86363636,557.9323365,6.324237694,9.466759007,2.247786611,9.602715704,2.262045944,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.44945519
28.33862434,448.15,6,0,5,24.33862434,4,37.5,15.1,3931.633747,8.27681033,354.3396748,5.870255986,563.5831572,6.334314895,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.113092204
51.51515152,493.15,8,0,8,0,51.51515152,3.3,19.886,0,0,0,0,0,0,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.81574977
14.73585673,513.15,40,0,0.425,9.509433962,5.226422764,41.13712375,20.9,125971.3499,11.74380978,9898.649077,9.20015357,20951.58153,9.949969413,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.89555933
40,453.15,8,0,8,35,5,31,16.89772727,7935.303457,8.979076875,739.1222926,6.605463391,1205.215984,7.09441407,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.521856087
15,366.0439898,4,0,3,0,15,3.09376802,19.9,0,0,0,0,0,0,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.034543347
30,473.15,8,0,8,25,5,35,16.89772727,21994.26116,9.998536842,2160.469584,7.678080877,3871.269515,8.261337772,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.88903833
220.1310801,428.15,8,0,5,200.1310801,20,6.5,17.84090909,8331.394363,9.027786112,603.4122712,6.402600663,863.745959,6.761278697,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.624500977
49.69643443,398.15,8,0.305903946,8,37.19643443,12.5,8,18.86363636,202.5786411,5.311128162,7.856911972,2.06139365,9.413545351,2.242149647,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.11696829
239.8303918,428.15,8,0,5,214.8303918,25,5.2,16.70454545,8943.322118,9.098662401,647.7319493,6.473476952,927.1867352,6.832154986,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.81280401
120,433.15,8,0,2,90,30,2,19.48,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.659370916
160,433.15,10,0,4,120,40,3.375,11.932,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.71203486
48.56866079,408.15,8,0.203935964,8,34.81866079,13.75,8,18.86363636,373.5436363,5.923034829,18.63247556,2.924906056,23.7569603,3.167875553,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.23999761
0.663333333,463.15,3.9,0.0815669,0.38,0.33,0.333333,8.25,21.93181818,147.3826537,4.993032291,14.31359221,2.66120959,24.49163112,3.198331472,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,36.47668394
34.8,473.15,5.666666667,0,2,19.8,15,4,19.31818182,17419.45484,9.765342955,1711.09191,7.44488699,3066.045456,8.028143885,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.79997077
40,443.15,10,0,0.178,10,30,4.833333333,19.77272727,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,5.479512195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.167379313
244,433.15,6,0,5,240,4,33.75,15.1,14022.7394,9.548435534,1087.394403,6.991539657,1599.546204,7.377475245,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.66004415
374.297986,373.65,8,0.203935964,8,364.860486,9.4375,8,18.86363636,377.4406567,5.933413356,6.404252815,1.856962272,6.496227382,1.871221606,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83.13471327
185.2012855,388.15,8,0.407871928,8,173.9512855,11.25,8,18.86363636,480.9313057,6.175724444,13.82511182,2.626486636,15.51525122,2.74182349,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.42336371
30,443.15,8,0.407834501,8,30,0,0,19.43,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,52.98741402
4,473.15,1.53164557,0.101307885,6,3.5,0.5,350,17.04545455,3079.196562,8.032423985,302.4657417,5.711968021,541.9777321,6.295224916,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60.67130498
60,403.15,8,0.407834501,8,60,0,0,19.43,458.6295792,6.128242867,20.28893481,3.010075654,25.08635811,3.222324197,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.12258458
113.3477903,408.15,8,0.203935964,8,99.59779034,13.75,8,18.86363636,1068.510963,6.974021335,53.29766718,3.975892562,67.95611022,4.218862059,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69.56700143
45.45454545,473.15,8,0,8,0,45.45454545,3.3,19.886,0,0,0,0,0,0,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.90204164
65,413.15,5,0.2,3,35,30,3.833333333,16.93181818,527.0062817,6.267212468,29.31243562,3.37801185,38.51157022,3.650958721,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.36912753
54.4614892,408.15,8,0.305903946,8,40.7114892,13.75,8,18.86363636,436.76343,6.079391698,21.78589901,3.081262926,27.77766894,3.324232422,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.07363707
54.54545455,503.15,8,0,8,0,54.54545455,3.3,19.886,0,0,0,0,0,0,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.5571759
397.7622953,373.65,8,0.101967982,8,388.3247953,9.4375,8,18.86363636,401.7140012,5.995740396,6.816112619,1.919289312,6.914002104,1.933548646,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.2653183
110.7142857,443.15,15,0,0.59,90,20.71428571,7,15,10358.60011,9.245572382,895.7706838,6.797684447,1388.931305,7.236289885,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.4
192.7461264,388.15,8,0.101967982,8,181.4961264,11.25,8,18.86363636,501.7908825,6.218183464,14.42475252,2.668945656,16.18819884,2.78428251,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.25219131
80,413.15,5,0.2,3,50,30,3.833333333,16.93181818,752.8661168,6.623887412,41.87490802,3.734686794,55.01652889,4.007633665,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.41610739
5.033333333,443.15,3.9,0.0815669,0.38,4.7,0.333333,7.25,21.93181818,540.9491169,6.293325221,46.77913571,3.845437285,72.53307927,4.284042724,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53.80310882
80,473.15,8,8.51E-06,0.509,80,0,0,21.375,70381.6357,11.16168765,6913.502668,8.841231687,12388.06245,9.424488582,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.935672515
60,423.15,4,0.611751751,3,60,0,0,12.95,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,3.71375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.849420849
47.17289362,388.15,8,0.203935964,8,35.92289362,11.25,8,18.86363636,99.31771462,4.59832395,2.855040823,1.049086142,3.204073586,1.164422996,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69.60638264
119.8683375,418.15,8,0,5,99.8683375,20,6,16.70454545,2110.542181,7.654700151,129.5045417,4.863715951,175.1991441,5.165923293,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.433939738
